name,detail_url,logo_url,slug,has_logo
Harbor City Hemp,https://www.leafly.com/brands/harbor-city-hemp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/f5sihYxmQweel3UxjHAT_hch_logo_300x300.jpg,harbor-city-hemp,yes
Harbor Farmz,https://www.leafly.com/brands/harbor-farmz,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harbor-farmz,yes
Harbor Hemp Company,https://www.leafly.com/brands/harbor-hemp-company,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/hlO9DgqySSO7mAkBAdRY_HHC-logo-Large.jpg,harbor-hemp-company,yes
Hard Buds Farms,https://www.leafly.com/brands/hard-buds-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hard-buds-farms,yes
Hard Hat Extracts,https://www.leafly.com/brands/hard-hat-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hard-hat-extracts,yes
Hard Pressed Organics,https://www.leafly.com/brands/hard-pressed-organics,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hard-pressed-organics,yes
Hardwired,https://www.leafly.com/brands/hardwired,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/HPHX9QqYSnmhSFZx6XO5_hwctlogo.png,hardwired,yes
Hari Om Hemp,https://www.leafly.com/brands/hari-om-hemp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/rYOF25vKSIucEzdzlb2o_Leafly%20Logo-01.png,hari-om-hemp,yes
Harmonic Woman,https://www.leafly.com/brands/harmonic-woman,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/dyxvickeS2mZzx36V0pG_wIIe1yFA.png,harmonic-woman,yes
Harmonious CBD,https://www.leafly.com/brands/harmonious,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harmonious,yes
Harmony CBD,https://www.leafly.com/brands/harmony-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/rjwH875zSmgLkYF71Wlb_leafly-header.jpg,harmony-cbd,yes
Harmony Extracts,https://www.leafly.com/brands/harmony-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harmony-extracts,yes
Harmony Farms,https://www.leafly.com/brands/harmony-farms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UAkuE73QQWGThoNGiLwG_Logo-01.jpg,harmony-farms,yes
Harmony Grow,https://www.leafly.com/brands/harmony-grow,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/iCvg9hSTwewm56d2QueO_Harmony_Dispensary-logo.jpg,harmony-grow,yes
Harmonycanna,https://www.leafly.com/brands/harmonycanna,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/dSAO0XPiQdezSaFmfQtR_logo_leafly1.png,harmonycanna,yes
Harrens Lab Inc.,https://www.leafly.com/brands/harrens-lab-inc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/BuGobZTySCJlMvNaNyNw_1.png,harrens-lab-inc,yes
Harry Smallz,https://www.leafly.com/brands/harry-smallz,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harry-smallz,yes
Harvest,https://www.leafly.com/brands/harvest,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/MGzI9nqTQRjxlr2bRDkg_Harvest_HOC_300x300px.jpg,harvest,yes
Harvest Delights,https://www.leafly.com/brands/harvest-delights,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-delights,yes
Harvest Flower,https://www.leafly.com/brands/harvest-flower,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-flower,yes
Harvest Hero,https://www.leafly.com/brands/harvest-hero,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/UTVeqlDHQFWUQOiFdydl_Screen-Shot-2021-08-05-at-4.37.16-PM.png,harvest-hero,yes
Harvest Keeper,https://www.leafly.com/brands/harvest-keeper,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-keeper,yes
Harvest of Maryland,https://www.leafly.com/brands/harvest-of-maryland,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-of-maryland,yes
Harvest of Scottsdale,https://www.leafly.com/brands/harvest-of-scottsdale,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-of-scottsdale,yes
Harvest of Tucson,https://www.leafly.com/brands/harvest-of-tucson,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-of-tucson,yes
Harvest of Tuscon,https://www.leafly.com/brands/harvest-of-tuscon,https://leafly-public.imgix.net/brands/brand-placeholder.svg,harvest-of-tuscon,yes
Hash Brothers,https://www.leafly.com/brands/hash-brothers,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hash-brothers,yes
Hash Dog,https://www.leafly.com/brands/hash-dog,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hash-dog,yes
Hash Hamilton Extracts by IRON Laboratories,https://www.leafly.com/brands/iron-laboratories,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ft9ernKdRHOZ27kCUc7z_51985c1f16dff1c59ddca99ea91c9b02.png,iron-laboratories,yes
Hash House,https://www.leafly.com/brands/hash-house,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/GSs96yITKuYS4A5lKUUC_HashHouse_HouseIcon_2Color_GoldGradient.png,hash-house,yes
Hash and Flowers,https://www.leafly.com/brands/hash-and-flowers,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hash-and-flowers,yes
HashBone,https://www.leafly.com/brands/hashbone,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/rn0p64ndRS6KuKTNjts0_1619120061-hashbone_icon.png,hashbone,yes
HashCo,https://www.leafly.com/brands/hashco,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hashco,yes
Hashiez,https://www.leafly.com/brands/hashiez,https://s3-us-west-2.amazonaws.com/leafly-public/YGlGUgyYRzaq7IBVp0PW_48a4d268-3996-4bd3-95b6-2a7255119864,hashiez,yes
Hashishans,https://www.leafly.com/brands/hashishans,https://s3-us-west-2.amazonaws.com/leafly-public/lCVZEYDiTpKhFD8zwHbp_7576f1b7-0bd7-4f24-8573-db6cddb4035f,hashishans,yes
Hashwizards,https://www.leafly.com/brands/hashwizards,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hashwizards,yes
Haute Sauce Extracts,https://www.leafly.com/brands/haute-sauce-extracts,https://leafly-public.imgix.net/brands/brand-placeholder.svg,haute-sauce-extracts,yes
Haven St. Premium Cannabis,https://www.leafly.com/brands/haven-st,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/O5e4MW1cQ7On0xkSvZtP_Untitled%20design%202.jpg,haven-st,yes
Hawaii PipeFarm,https://www.leafly.com/brands/hawaii-pipefarm,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/YlWHBNePT7CHmu9AiMIw_253078_circle%20crop%20logo.PNG,hawaii-pipefarm,yes
Hawaiian Choice,https://www.leafly.com/brands/hawaiian-choice,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/7EREyJfYTparRUz6fVEF_Dark%20logo.jpg,hawaiian-choice,yes
Hawk Pharms,https://www.leafly.com/brands/hawk-pharms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/NMUpnMCyQgedaltplU6Z_21558004_152737058649807_5390753248199488600_n.jpg,hawk-pharms,yes
Hayat Cannabis,https://www.leafly.com/brands/hayat-cannabis,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hayat-cannabis,yes
Haze & Main,https://www.leafly.com/brands/haze,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/hHyVlUUxTVCgdCb5O0uI_Haze-Main-Brand-logo.jpg,haze,yes
Haze Cannabis Co.,https://www.leafly.com/brands/haze-cannabis-co-2f129,https://leafly-public.imgix.net/brands/brand-placeholder.svg,haze-cannabis-co-2f129,yes
Haze Vaporizers,https://www.leafly.com/brands/haze-vaporizer,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/leRHTbzTSq2iuCeUmBEA_h-logo.jpg,haze-vaporizer,yes
Hazee,https://www.leafly.com/brands/hazee,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hazee,yes
Hazel,https://www.leafly.com/brands/hazel,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hazel,yes
Hazo,https://www.leafly.com/brands/hazo,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hazo,yes
Hazy Daze,https://www.leafly.com/brands/hazy-daze,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hazy-daze,yes
Hazy Extrax,https://www.leafly.com/brands/hazy-extrax,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/BvlNzRdQeeAoSmEl0iKf_IMG_9137.PNG,hazy-extrax,yes
Hazy Farms,https://www.leafly.com/brands/hazy-farms,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/teQ4CdUOSYyXIUdXLwpj_CIRCLE-LOGO-BLACK.jpg,hazy-farms,yes
Hazy Hill Farm,https://www.leafly.com/brands/hazy-hill-farm,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/SDcKKWPvQGOtei9B84lX_HHF_logo_008_circle_solid_green-01%201.png,hazy-hill-farm,yes
Hazy Rec Book Club,https://www.leafly.com/brands/hazy-rec-book-club,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hazy-rec-book-club,yes
Head Case Redux,https://www.leafly.com/brands/head-case-redux,https://s3-us-west-2.amazonaws.com/leafly-public/BOGOQcM1TLGzMEOkcXfX_Screenshot-202024-05-01-20at-202.02.19-20PM.png,head-case-redux,yes
Head Change,https://www.leafly.com/brands/head-change,https://leafly-public.imgix.net/brands/brand-placeholder.svg,head-change,yes
Head Of Honey,https://www.leafly.com/brands/head-of-honey,https://leafly-public.imgix.net/brands/brand-placeholder.svg,head-of-honey,yes
HeadStash,https://www.leafly.com/brands/headstash-mmj,https://leafly-public.imgix.net/brands/brand-placeholder.svg,headstash-mmj,yes
HeadStash Only,https://www.leafly.com/brands/head-stash-only,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/aR93MIbsTA6o5d1I7vJZ_logo-square.jpg,head-stash-only,yes
Headd's Family Farm,https://www.leafly.com/brands/headds-family-farm,https://leafly-public.imgix.net/brands/brand-placeholder.svg,headds-family-farm,yes
Headdies,https://www.leafly.com/brands/headdies,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/i9vduJuTz6Th2e16BYIA_Headies-Vector-black.png,headdies,yes
Headlight,https://www.leafly.com/brands/headlight,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/N4AebafUSb2HQa9J0ZAZ_Headlight%20Logo%20300x300.png,headlight,yes
Headrush Hill Farms,https://www.leafly.com/brands/headrush-hill-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,headrush-hill-farms,yes
Headset,https://www.leafly.com/brands/headset,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/5EgL55oQXpTZIdRweV8g_headset-logo-620x291.png,headset,yes
Heady Heads,https://www.leafly.com/brands/heady-heads,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heady-heads,yes
Healing Alchemist,https://www.leafly.com/brands/healing-alchemist,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healing-alchemist,yes
Healing Harbors®,https://www.leafly.com/brands/healing-harbors-1f20e,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/wXgoGEQtRzrDMmACmaAt_HH_Circle-Logo-500x500.png,healing-harbors-1f20e,yes
Healing Light Bodega,https://www.leafly.com/brands/healing-light-bodega,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/XIf5JyzwR2m60gFPhFDE_healing%20light%20bodega.png,healing-light-bodega,yes
Healing Organic Garden,https://www.leafly.com/brands/healing-organic-garden,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healing-organic-garden,yes
Healing Resources,https://www.leafly.com/brands/healing-resources,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healing-resources,yes
Healing with CBD:  How Cannabidiol can Transform your Health without the High,https://www.leafly.com/brands/healing-with-cbd-how-cannabidiol-can-transform-your-health-without-the-high,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/97itMo2TJyoeAx2nZm9n_3.15.18_Konieczny_HealingWith_BLEED_.jpg,healing-with-cbd-how-cannabidiol-can-transform-your-health-without-the-high,yes
Health For Life Flower,https://www.leafly.com/brands/health-for-life-flower,https://leafly-public.imgix.net/brands/brand-placeholder.svg,health-for-life-flower,yes
Health Naturally,https://www.leafly.com/brands/cannabis-bioscience-development,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/dBZGnPSQX6dDDsGec1Ua_pearlsoftgels.jpg,cannabis-bioscience-development,yes
Health Stone Glass,https://www.leafly.com/brands/health-stone-glass,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/210IlixSSqO8CMGIZe8c_healthstone_logo-4.jpg,health-stone-glass,yes
Health Synergy,https://www.leafly.com/brands/health-synergy-inc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/9ja1nDTB6FYiYX5P75dw_46274548_2131467313552251_794868497959092224_n.png,health-synergy-inc,yes
HealthSmart CBD,https://www.leafly.com/brands/healthsmart-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/KyIXD9jSHiZPCaYdoFel_Profile-IG.jpg,healthsmart-cbd,yes
HealthiCanna,https://www.leafly.com/brands/healthicanna,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/keEUkEsThmiR7oOnjSRN_13%203.png,healthicanna,yes
Healthnetics,https://www.leafly.com/brands/healthnetics,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/kLCJ4x6YQHSOs9i53Hbo_Asset%203300x%201%201.png,healthnetics,yes
HealthworxCBD,https://www.leafly.com/brands/healthworxcbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Fwx6qZPcTCOb1uOGVAvO_HWX-Logo-1.png,healthworxcbd,yes
Healthy Creation Edibles,https://www.leafly.com/brands/healthy-creation-edibles,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/b7DW8jDqQAaQ3N2Nzgs2_healingessance.jpg,healthy-creation-edibles,yes
Healthy Healing,https://www.leafly.com/brands/healthy-healing,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healthy-healing,yes
Healthy Hemp Oil,https://www.leafly.com/brands/healthy-hemp-oil,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/uX92ElsyQeqZtQyCfP8Z_HHO-Logo-square-with-Clearspace-2-Small.png,healthy-hemp-oil,yes
Healthy High Edibles,https://www.leafly.com/brands/healthy-high-edibles,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Ls7VePJASISZr6R7XhU9_healthy-high-001.jpg,healthy-high-edibles,yes
Healthy Hippie,https://www.leafly.com/brands/healthy-hippie,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healthy-hippie,yes
Healthy Pharms,https://www.leafly.com/brands/healthy-pharms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,healthy-pharms,yes
Healthy Rips Vaporizers,https://www.leafly.com/brands/healthy-rips,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/Pz4jiOAISxCNUolnNfNe_HRLOGO.jpg,healthy-rips,yes
Healthy Skin CBD,https://www.leafly.com/brands/healthy-skin-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/gM0uHtiZTIKngAPG4m4A_CBD.png,healthy-skin-cbd,yes
Heart & Soil,https://www.leafly.com/brands/heart-soil,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heart-soil,yes
Heartland Farms,https://www.leafly.com/brands/heartland-farms,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heartland-farms,yes
Heartland Farms CBD,https://www.leafly.com/brands/heartland-farms-cbd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/QMeS2WBcTVqD3DqWvIOd_Lavender-Logo.png,heartland-farms-cbd,yes
Heartland Hemp & Supply Co.,https://www.leafly.com/brands/heartland-hemp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/vYjHJGeWTFe7wVDzTiNO_heartland%20avatar.jpg,heartland-hemp,yes
Heartland Industries,https://www.leafly.com/brands/heartland-industries,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heartland-industries,yes
Heartland Labs,https://www.leafly.com/brands/heartland-labs,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/LqaEEJHOR9arn5K1Y7HQ_thumbnail_HL.jpg,heartland-labs,yes
Heavenly Buds,https://www.leafly.com/brands/heavenly-buds,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/tt9VUogkSoavAK4wQOXg_14364712_1682627122055811_3075090119799812177_n.png,heavenly-buds,yes
Heavenly Sweet,https://www.leafly.com/brands/heavenly-sweet,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/cFqNyTcMRfxLKptE0pBQ_HS-Logo-Square-white-background-2.5x2.5.png,heavenly-sweet,yes
Heavenly Tours,https://www.leafly.com/brands/heavenly-tours,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/z587Ir8PQ5aGsG2KCivz_IMG_0026.jpg,heavenly-tours,yes
Heavens Tree,https://www.leafly.com/brands/heavens-tree,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heavens-tree,yes
Heavy Duty Dug,https://www.leafly.com/brands/mile-high-hitter,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/iV8V1ZupSFayTY2SYqYC_Untitled-design-(19).png,mile-high-hitter,yes
Heavy Edible Co,https://www.leafly.com/brands/heavy-edibles,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heavy-edibles,yes
Heavy Hitters,https://www.leafly.com/brands/heavy-hitters,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/tw7PUsX3RbDereaNynmB_double-lock-300x300.jpg,heavy-hitters,yes
Heavy Weight Heads,https://www.leafly.com/brands/heavyweight-heads,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/kvNtIjuITqunXOylw8l5_Logo-Lion-Circle.png,heavyweight-heads,yes
Heavyweight Heights,https://www.leafly.com/brands/heavyweight-heights,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/lSQRYem1RquwL7vpp5IX_b2e842_28df123e7505414c82fae303409005a7-mv2.png,heavyweight-heights,yes
Hectare's,https://www.leafly.com/brands/hectare-s,https://s3-us-west-2.amazonaws.com/leafly-public/4gSoVGoPT5iKqG7FajVs_1fc7ad34-44f6-4cc6-b105-42d22375911a,hectare-s,yes
Hedy,https://www.leafly.com/brands/hedy,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hedy,yes
Heights Flower,https://www.leafly.com/brands/heights-flower,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/TxvyJCvYT4imJcrkVCg5_icon-black.png,heights-flower,yes
Heimat,https://www.leafly.com/brands/heimat,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heimat,yes
Heisman Glass,https://www.leafly.com/brands/heisman-glass,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heisman-glass,yes
Heliobud,https://www.leafly.com/brands/heliobud,https://leafly-public.imgix.net/brands/brand-placeholder.svg,heliobud,yes
Helix Extract,https://www.leafly.com/brands/helix-extract,https://leafly-public.imgix.net/brands/brand-placeholder.svg,helix-extract,yes
Hell Ya!,https://www.leafly.com/brands/hell-ya,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hell-ya,yes
Hella Dank,https://www.leafly.com/brands/hella-dank,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hella-dank,yes
Hella Hemps Health and Wellness,https://www.leafly.com/brands/hella-hemps,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/mE03JUGRFuD5USw62rAc_HELLA_HEMPS_LOGO(1)_1-(1).jpg,hella-hemps,yes
Hella Loud,https://www.leafly.com/brands/hella-loud,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hella-loud,yes
Hella-High,https://www.leafly.com/brands/hella-high,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hella-high,yes
Hellavated,https://www.leafly.com/brands/hellavated,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ee9YXh63SQieERQVGVvW_Hellavated_300x300.png,hellavated,yes
HelloMD,https://www.leafly.com/brands/hellomd,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/ksFUNvT2KXWA3Lhisy5w_HelloMD_YouTube_profilePic.png,hellomd,yes
Hells Canyon Cannabis Company,https://www.leafly.com/brands/hells-canyon-cannabis-company,https://leafly-public.imgix.net/brands/brand-placeholder.svg,hells-canyon-cannabis-company,yes
Helmand Valley Growers Company (HVGC),https://www.leafly.com/brands/helmand-valley-growers-company-hvgc,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/hMNteGynTrqvjgOA4IqF_HVGC-Round.png,helmand-valley-growers-company-hvgc,yes
Hemp & Hand,https://www.leafly.com/brands/hemp,https://leafly-public.s3-us-west-2.amazonaws.com/brands/logos/rgK1HCFeQe6VWWnZ4oKC_HH%20Logo.PNG,hemp,yes
